 
5	15	25	35	45	46	56	66	76	 
90	91	102	110	121	133	140	150	161	 
170	173	184	192	204	212	225	232	235	 
244	259	266	274	287	294	300	315	317	 
328	341	344	360	365	372	385	388	402	 
411	417	432	433	448	452	467	472	482	 
488	504	512	520	523	535	546	554	561	 
570	581	586	600	605	621	625	638	646	 
655	661	672	680	687	701	703	713	729	 
0	
